"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"611251014268665857","","","2015-06-17 19:16:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Big fish in a small pond, small fish in a big pond... but do you really want to be a fish?","","","",""
"610898839101272064","","","2015-06-16 19:56:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","judicious use of talking","","","",""
"609411603302191105","","","2015-06-12 17:27:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","take care not to spend so much time looking inward that you don't look outward","","","",""
"609084249300344832","","","2015-06-11 19:46:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Another day, another year, another decade","","","",""
"608522776106795008","","","2015-06-10 06:35:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","as opposed to those dishonest mistakes","","","",""
"608441208084508673","","","2015-06-10 01:11:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you're not sure what to do, look to a successful example and use it as a model","","","",""
"607992933476745216","","","2015-06-08 19:29:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Not my fault is one of many human defense mechanisms","","","",""
"607405249985257472","","","2015-06-07 04:34:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","its easy for those with their needs met to feel like they'd never steal","","","",""
"607239250094866432","","","2015-06-06 17:34:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","both hands on the wheel and eyes on the road","","","",""
"606874441608396800","","","2015-06-05 17:25:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","its the work, not the idea, that matters","","","",""
"604031225519452161","","","2015-05-28 21:07:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","time spent is a better indicator than money spent for what people value","","","",""
"603331623380090880","","","2015-05-26 22:47:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","showing beats telling","","","",""
"603029395750588416","","","2015-05-26 02:46:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","if your meritocracy can't stand up to basic statistics...","","","",""
"602537899783917568","","","2015-05-24 18:13:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Can you separate the art from the artist?","","","",""
"602355209566838784","","","2015-05-24 06:07:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","7pm dinner, no cheesecake, no problem.  11pm, no cheesecake, problem","","","",""
"601552430644342784","","","2015-05-22 00:57:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","we each have our own perspective, see beyond yours","","","",""
"601082112016519168","","","2015-05-20 17:48:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""but a thing isn't beautiful because it lasts""","","","",""
"600543675974746112","","","2015-05-19 06:09:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","they hunt in packs","","","",""
"599253924441358336","","","2015-05-15 16:44:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","we are each one of many","","","",""
"599002614043250689","","","2015-05-15 00:05:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","People are willing to pay more to maintain their illusions","","","",""
"598591545860751360","","","2015-05-13 20:52:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","be good in a crisis, but be better at avoiding one","","","",""
"598173832088788992","","","2015-05-12 17:12:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the secret to being an adult is that there is no secret","","","",""
"597820401981362177","","","2015-05-11 17:47:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","look for the cracks","","","",""
"597511070211670016","","","2015-05-10 21:18:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","creating more powerful things that kill humans seems like a bad idea for us all","","","",""
"597325556279939072","","","2015-05-10 09:01:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tupac's ""Dear Mama"" has to win for best mother song, right?","","","",""
"597245522143879168","","","2015-05-10 03:43:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @benjchristensen: ""If you don’t name that person, you haven’t elminated the focus of power, you’ve just made it harder to figure out …"" …","595620818366828545","47863526","2015-05-05 16:07:23 +0000","http://radianttiger.com/2015/04/20/a-culture-that-attracts-quality-candidates/,http://radianttiger.com/2015/04/20/a-culture-that-attracts-quality-candidates/"
"597243918019743747","","","2015-05-10 03:37:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Know what you need","","","",""
"596758805410553856","","","2015-05-08 19:29:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sometimes you can be right, but still wrong","","","",""
"596505536507482112","","","2015-05-08 02:42:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I was unsure what was sweat and what was rain","","","",""
"596089333322481664","","","2015-05-06 23:09:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""in a cave, with a box of scraps""","","","",""
"595697789088182273","","","2015-05-05 21:13:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","we say something with our time choices","","","",""
"595303298791411712","","","2015-05-04 19:05:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Are any of us really complete?","","","",""
"594234777500192768","","","2015-05-01 20:19:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trust is a very valuable thing","","","",""
"593585663427026944","","","2015-04-30 01:20:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't let you get in the way of you","","","",""
"593150973792489472","","","2015-04-28 20:33:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","show them how to walk, don't try to walk for them","","","",""
"592939267996971008","","","2015-04-28 06:31:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","what's better, the beginning or the end?","","","",""
"592547096055578624","","","2015-04-27 04:33:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","everyone has a weakness...  mine is probably french fries","","","",""
"592166435717189632","","","2015-04-26 03:20:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In many ways, time is the only thing we ever really have","","","",""
"592053338004279296","","","2015-04-25 19:51:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a joke stops being one if you have to explain it","","","",""
"591713870189756418","","","2015-04-24 21:22:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","reading things in the voice of the writer can change your perspective","","","",""
"591366819065106432","","","2015-04-23 22:23:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @davekellett: This might be my favorite strip in a while:
""Why Star Trek Ships Always Meet Nose-to-Nose""
http://t.co/fTQ1qhrhkk http://t…","591330373637836800","14865059","2015-04-23 19:58:42 +0000","http://www.sheldoncomics.com/archive/150423.html,http://twitter.com/davekellett/status/591330373637836800/photo/1,http://www.sheldoncomics.com/archive/150423.html,http://twitter.com/davekellett/status/591330373637836800/photo/1"
"591296284625080321","","","2015-04-23 17:43:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","watching animated talkers from a distance, like a silent movie","","","",""
"590937465281622017","","","2015-04-22 17:57:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","as our knowledge of each other fades into myth","","","",""
"590721860876247042","","","2015-04-22 03:40:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a reasonable response depends on reason","","","",""
"590407252177133568","","","2015-04-21 06:50:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maybe just a whole movie of han and chewie palling around the universe","","","",""
"590298388039610369","","","2015-04-20 23:37:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","change is constant.  how well do you handle change?","","","",""
"590266762316283905","","","2015-04-20 21:32:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","its hard to avoid the impulse to delete a tweet with misspellings in it, and put out a corrected version","","","",""
"590234804982915073","","","2015-04-20 19:25:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Be with someone that makes you feel strong and safe and help you be the best you","","","",""
"589989227883954176","","","2015-04-20 03:09:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Better cold than death","","","",""
"589975388320714752","","","2015-04-20 02:14:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Well, my next hour is booked""","","","",""
"589154737695526912","","","2015-04-17 19:53:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","observable relative motion","","","",""
"588779661414436864","","","2015-04-16 19:03:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When you're weak, look to your strengths to carry you","","","",""
"588424917294587904","","","2015-04-15 19:33:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its hard to be revolutionary from safety","","","",""
"588124971681062913","","","2015-04-14 23:41:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Appeal to commonality","","","",""
"587460317187219456","","","2015-04-13 03:40:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Home alone. A light goes on that you didn't turn on.","","","",""
"587332382258176001","","","2015-04-12 19:12:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","some people push the darkness away","","","",""
"587075347104972800","","","2015-04-12 02:10:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MildlyAmused: We thought the future would be flying cars but it's actually arguing with a motion sensor about whether or not your hands…","585833086480449536","21219240","2015-04-08 15:54:26 +0000",""
"587009422326497280","","","2015-04-11 21:48:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","little things can make your day better","","","",""
"586614464125935616","","","2015-04-10 19:39:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","America's diversity is a national treasure. Don't let anyone threaten it","","","",""
"586282906747858946","","","2015-04-09 21:41:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","know your biases","","","",""
"585863380499431424","","","2015-04-08 17:54:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","water, falling from the sky","","","",""
"585171931558764544","","","2015-04-06 20:07:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","of course csi's bring a blacklight on vacation.  They have to know.","","","",""
"584421372295684096","","","2015-04-04 18:24:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Human love of pattern recognition as the basis of our entertainment","","","",""
"584119579082792960","","","2015-04-03 22:25:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Watch for strengths becoming weaknesses","","","",""
"583452385508368384","","","2015-04-02 02:14:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't build a truck when a wheelbarrow would do","","","",""
"583040287716438016","","","2015-03-31 22:56:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unexpected elevator behavior","","","",""
"582732407771504640","","","2015-03-31 02:33:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you're going to promote discrimination, you chose the wrong century","","","",""
"582422945085067264","","","2015-03-30 06:03:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","support empathy in the young","","","",""
"581948997893419008","","","2015-03-28 22:40:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The nose closest to the bad breath rarely smells it","","","",""
"581533399120146432","","","2015-03-27 19:09:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Know what you don't care about","","","",""
"580899020635176960","","","2015-03-26 01:08:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Don't you sometimes see into alternate timelines?","","","",""
"580514764318707713","","","2015-03-24 23:41:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Evaluating your options based on the risk of cars falling on your head","","","",""
"578636935570198528","","","2015-03-19 19:19:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unexpected touch","","","",""
"577993156806844416","","","2015-03-18 00:41:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MicroSFF: ""We follow your broadcasts,"" the alien said, ""with a twelve year delay. We had to make contact.""
""Why now?""
""Please, don't ca…","577424840065445888","1376608884","2015-03-16 11:03:04 +0000",""
"577955785549815808","","","2015-03-17 22:12:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","i would have sworn that the shopping center sign said ""No Waterboarding""","","","",""
"575835773359915008","","","2015-03-12 01:48:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Two people who can talk and listen at the same time having a conversation","","","",""
"567786607744397312","","","2015-02-17 20:44:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","are we not all human?","","","",""
"567490243625234433","","","2015-02-17 01:06:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a song that tells a story","","","",""
"566333515101249536","","","2015-02-13 20:30:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","going down with the ship as a measure of commitment.","","","",""
"565250090236116992","","","2015-02-10 20:44:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rightness doesn't preclude work or effort","","","",""
"564154460788649985","","","2015-02-07 20:11:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","is that a tiger?","","","",""
"563975293937803265","","","2015-02-07 08:19:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","driving is like being a turtle swimming through the ocean","","","",""
"563057167897722881","","","2015-02-04 19:31:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nobody is better than you","","","",""
"563054264369827840","","","2015-02-04 19:19:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Scream into the wind","","","",""
"562719057871638530","","","2015-02-03 21:07:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Did you know that money grows on trees?","","","",""
"560581297169391617","","","2015-01-28 23:32:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BadAstronomer: Truth. RT @davekellett: Why Facebook is a Doughnut-Stealing Mobster That I Hate Hate Hate
http://t.co/1MWUInRe5W http://…","560478094922772480","4620451","2015-01-28 16:42:45 +0000","http://www.sheldoncomics.com/archive/150128.html,http://twitter.com/davekellett/status/560352339945865216/photo/1,http://www.sheldoncomics.com/archive/150128.html,http://twitter.com/davekellett/status/560352339945865216/photo/1"
"550747488240402435","","","2015-01-01 20:16:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","acutely aware of the awkwardness","","","",""
"550023918283542528","","","2014-12-30 20:21:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A cold wind blows","","","",""
"549790370632978432","","","2014-12-30 04:53:33 +0000","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @LeftSentThis: Kareem Abdul-Jabbar has one of the best responses to the current climate with regard to #CopOnBlackViolence protests. htt…","549753066916810752","215598844","2014-12-30 02:25:19 +0000","http://twitter.com/LeftSentThis/status/549753066916810752/photo/1,http://twitter.com/LeftSentThis/status/549753066916810752/photo/1"
"548024380614139905","","","2014-12-25 07:56:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""and the stockings all hung by the chimney with care""","","","",""
"546390997291114497","","","2014-12-20 19:45:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We all work together to maintain these shared illusions","","","",""
"543930086269804544","543886380368424962","81123","2014-12-14 00:46:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@iamdanw @ade_oshineye At the California Science center, they have the video of it that you can sit and watch","","","",""
"542889019948822528","","","2014-12-11 03:50:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We saw a peanut and decided that we wanted to make it like butter","","","",""
"542435794623807488","","","2014-12-09 21:49:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You can strengthen your children, or you can weaken them","","","",""
"542190877746032640","","","2014-12-09 05:35:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","if you never believe, why would anyone try to convince you?","","","",""
"541392615556386816","","","2014-12-07 00:43:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","where are you taking me?","","","",""
"540986513043886081","","","2014-12-05 21:50:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MatthewACherry: Wow. Just wow. #EricGarner http://t.co/zpdswLZOjn","540881647080464384","27384718","2014-12-05 14:53:28 +0000","http://twitter.com/MatthewACherry/status/540881647080464384/photo/1,http://twitter.com/MatthewACherry/status/540881647080464384/photo/1"
"540958835574177792","","","2014-12-05 20:00:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These things we do to make us feel comfortable with ourselves","","","",""
"540651238795116544","","","2014-12-04 23:37:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","they can't be very good police if they're so bad at policing each other","","","",""
"540269136123670528","","","2014-12-03 22:19:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","just to be clear, the problem is likely us","","","",""
"540218617544318977","","","2014-12-03 18:58:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beware of us vs them","","","",""
"539319599909457921","","","2014-12-01 07:26:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","if your first reaction, when hearing black people are shot by cops is to justify it, then you don't think that #BlackLivesMatter","","","",""
"537690223590010881","","","2014-11-26 19:31:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @akamami: ""What was different about the #Ferguson grand jury?"" 

Via @nytimes http://t.co/Cm14jQnaI0","537634329925812224","273066222","2014-11-26 15:49:47 +0000","http://twitter.com/akamami/status/537634329925812224/photo/1,http://twitter.com/akamami/status/537634329925812224/photo/1"
"537085580375371776","","","2014-11-25 03:29:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","we pledged ""and justice for all""","","","",""
"536997146189643776","","","2014-11-24 21:37:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Personal strength comes from your sense of self","","","",""
"536358939802091520","","","2014-11-23 03:21:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dr_dbw: Emission spectra of elements presented within the periodic table.
#NeatArt #Physics http://t.co/yDJvitI5BI","536294338016210944","493016683","2014-11-22 23:05:08 +0000","http://twitter.com/dr_dbw/status/536294338016210944/photo/1,http://twitter.com/dr_dbw/status/536294338016210944/photo/1"
"534794208964780033","","","2014-11-18 19:44:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","don't hide behind an if","","","",""
"534509854010785793","","","2014-11-18 00:54:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The worst harm we can do to ourselves is imagine we're perfect","","","",""
"534464082947371008","","","2014-11-17 21:52:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Flexibility has value","","","",""
"533050228534829056","","","2014-11-14 00:14:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Some people color within the lines and some people draw new lines","","","",""
"532768425332842496","","","2014-11-13 05:34:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Its easy to be calm when its something you don't care about","","","",""
"532353135545966592","","","2014-11-12 02:04:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Don't accelerate into brake lights","","","",""
"531924380079497218","","","2014-11-10 21:40:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The protagonist dies at the end of this movie","","","",""
"530841877424001024","","","2014-11-07 21:59:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You can't poison a well that's already dry.  You can't compromise with folks that refuse to compromise.","","","",""
"530831229025656832","","","2014-11-07 21:16:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you're paying for a service, and can't reach them when you need them, is it worth it?","","","",""
"530040190841417728","","","2014-11-05 16:53:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Know your motivations","","","",""
"529700223048613888","","","2014-11-04 18:22:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","There is no conspiracy","","","",""
"529357898648801280","","","2014-11-03 19:42:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Take your older teenage kids with you to vote, let them see what happens so they know what happens","","","",""
"528793777712803842","","","2014-11-02 06:20:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It feels like its true because you want it to be true","","","",""
"528786256407171073","","","2014-11-02 05:50:42 +0000","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @pushinghoops: like most anti-racists when I criticize whiteness I mean the institution of privilege and oppression. not like, my neighb…","392885062942732288","108441652","2013-10-23 05:27:53 +0000",""
"528695476330061824","","","2014-11-01 23:49:58 +0000","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @coulombe: Cigarettes are like squirrels: harmless, until you set one on fire and put it in your mouth.","528623698467491841","18535868","2014-11-01 19:04:45 +0000",""
"528389206540701696","","","2014-11-01 03:32:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Self portrait in pumpkin","","","",""
"528212003781763074","","","2014-10-31 15:48:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @VanessaAlvarez1: #TGIF advice: #JFDI http://t.co/a92Akabcc5","528201934897811456","16494284","2014-10-31 15:08:49 +0000","http://twitter.com/VanessaAlvarez1/status/528201934897811456/photo/1,http://twitter.com/VanessaAlvarez1/status/528201934897811456/photo/1"
"527925187627327488","","","2014-10-30 20:49:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","are you going to keep getting better?","","","",""
"527858282061246464","","","2014-10-30 16:23:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Barriers between people make it easier to dehumanize them","","","",""
"527603793022550016","","","2014-10-29 23:32:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","People don't always say what they feel, but they give you clues","","","",""
"527599657040744448","","","2014-10-29 23:15:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What do you want to happen in your life?","","","",""
"527257294052937728","","","2014-10-29 00:35:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Do you know how to tell someone you value them","","","",""
"526826041080160256","","","2014-10-27 20:01:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We, in our minds, yearn for another mind to touch","","","",""
"526816556676698112","","","2014-10-27 19:23:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fleeting power isn't","","","",""
"526647847857315840","","","2014-10-27 08:13:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","you're less likely to follow rules you don't understand","","","",""
"526643389060497408","","","2014-10-27 07:55:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbpolis: Folks demanding #quarantine of all returning HCWs b/c #Ebola (R0=2), do you ask same 4 anti-vaxxers (#measles R0=18)? http://t…","525796518977359873","1240034964","2014-10-24 23:50:33 +0000","http://twitter.com/cbpolis/status/525796518977359873/photo/1,http://twitter.com/cbpolis/status/525796518977359873/photo/1"
"525727632634032128","","","2014-10-24 19:16:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The bloom doesn't last for long","","","",""
"525487426311950336","","","2014-10-24 03:22:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","They don't see you, they only see what they desire","","","",""
"525085103005786113","","","2014-10-23 00:43:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","we are all so much more like each other than anything else in the universe","","","",""
"525001110025543680","","","2014-10-22 19:09:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Speak to people in a language they'll understand","","","",""
"524777013509251072","","","2014-10-22 04:19:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Werner: .@ChrisWarcraft sure has a way w words. I like the mainstream gaming points “Why #Gamergaters Piss Me The F*** Off” https://t.c…","524762237114646528","113963","2014-10-22 03:20:41 +0000","https://medium.com/the-cauldron/why-gamergaters-piss-me-the-f-off-a7e4c7f6d8a6,https://medium.com/the-cauldron/why-gamergaters-piss-me-the-f-off-a7e4c7f6d8a6"
"524645931547754497","","","2014-10-21 19:38:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","That's pre-reliable birth control thinking","","","",""
"524344257721933824","","","2014-10-20 23:39:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hypatiadotca: The name for what @pmarca describes here is 'cronyism,' not 'meritocracy' http://t.co/ACkFUjIrN9 (via @rustyk5) http://t.…","524252346097074176","6742522","2014-10-20 17:34:34 +0000","http://nymag.com/daily/intelligencer/2014/10/marc-andreessen-in-conversation.html,http://twitter.com/hypatiadotca/status/524252346097074176/photo/1,http://nymag.com/daily/intelligencer/2014/10/marc-andreessen-in-conversation.html,http://twitter.com/hypatiadotca/status/524252346097074176/photo/1"
"523987702559956992","","","2014-10-20 00:02:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A cage doesn't always look like a cage","","","",""
"523144135125901312","","","2014-10-17 16:10:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unexpected reflection giving the illusion of movement","","","",""
